catalog,page,section,table,row,column,column_label,column_group,value
commercial-industrial,4,PBR / PBU Panels,0,0,gauge,GAUGE,DESCRIPTION,29
commercial-industrial,4,PBR / PBU Panels,0,0,coverage,COVERAGE,DESCRIPTION,"36"""
commercial-industrial,4,PBR / PBU Panels,0,0,yield_psi,YIELD (PSI),DESCRIPTION,"80,000"
commercial-industrial,4,PBR / PBU Panels,0,0,weight_per_sq,WEIGHT PER SQ.,DESCRIPTION,70#
commercial-industrial,4,PBR / PBU Panels,0,0,finish,FINISH*,DESCRIPTION,Galvalume® Plus &
commercial-industrial,4,PBR / PBU Panels,0,0,price,PRICE,,✓
commercial-industrial,4,PBR / PBU Panels,0,1,gauge,GAUGE,DESCRIPTION,29
commercial-industrial,4,PBR / PBU Panels,0,1,coverage,COVERAGE,DESCRIPTION,"36"""
commercial-industrial,4,PBR / PBU Panels,0,1,yield_psi,YIELD (PSI),DESCRIPTION,"80,000"
commercial-industrial,4,PBR / PBU Panels,0,1,weight_per_sq,WEIGHT PER SQ.,DESCRIPTION,70#
commercial-industrial,4,PBR / PBU Panels,0,1,finish,FINISH*,DESCRIPTION,Signature® 200
commercial-industrial,4,PBR / PBU Panels,0,1,price,PRICE,,✓
commercial-industrial,4,PBR / PBU Panels,0,2,gauge,GAUGE,DESCRIPTION,26
commercial-industrial,4,PBR / PBU Panels,0,2,coverage,COVERAGE,DESCRIPTION,"36"""
commercial-industrial,4,PBR / PBU Panels,0,2,yield_psi,YIELD (PSI),DESCRIPTION,"80,000"
commercial-industrial,4,PBR / PBU Panels,0,2,weight_per_sq,WEIGHT PER SQ.,DESCRIPTION,87#
commercial-industrial,4,PBR / PBU Panels,0,2,finish,FINISH*,DESCRIPTION,Galvalume® Plus &
commercial-industrial,4,PBR / PBU Panels,0,2,price,PRICE,,✓
commercial-industrial,4,PBR / PBU Panels,0,3,gauge,GAUGE,DESCRIPTION,26
commercial-industrial,4,PBR / PBU Panels,0,3,coverage,COVERAGE,DESCRIPTION,"36"""
commercial-industrial,4,PBR / PBU Panels,0,3,yield_psi,YIELD (PSI),DESCRIPTION,"80,000"
commercial-industrial,4,PBR / PBU Panels,0,3,weight_per_sq,WEIGHT PER SQ.,DESCRIPTION,87#
commercial-industrial,4,PBR / PBU Panels,0,3,finish,FINISH*,DESCRIPTION,Signature® 200
commercial-industrial,4,PBR / PBU Panels,0,3,price,PRICE,,✓
commercial-industrial,4,PBR / PBU Panels,0,4,gauge,GAUGE,DESCRIPTION,26
commercial-industrial,4,PBR / PBU Panels,0,4,coverage,COVERAGE,DESCRIPTION,"36"""
commercial-industrial,4,PBR / PBU Panels,0,4,yield_psi,YIELD (PSI),DESCRIPTION,"80,000"
commercial-industrial,4,PBR / PBU Panels,0,4,weight_per_sq,WEIGHT PER SQ.,DESCRIPTION,87#
commercial-industrial,4,PBR / PBU Panels,0,4,finish,FINISH*,DESCRIPTION,Signature® 300
commercial-industrial,4,PBR / PBU Panels,0,4,price,PRICE,,✓
commercial-industrial,4,PBR / PBU Panels,0,5,gauge,GAUGE,DESCRIPTION,24
commercial-industrial,4,PBR / PBU Panels,0,5,coverage,COVERAGE,DESCRIPTION,"36"""
commercial-industrial,4,PBR / PBU Panels,0,5,yield_psi,YIELD (PSI),DESCRIPTION,"50,000"
commercial-industrial,4,PBR / PBU Panels,0,5,weight_per_sq,WEIGHT PER SQ.,DESCRIPTION,109#
commercial-industrial,4,PBR / PBU Panels,0,5,finish,FINISH*,DESCRIPTION,Galvalume® Plus &
commercial-industrial,4,PBR / PBU Panels,0,5,price,PRICE,,✓
commercial-industrial,4,PBR / PBU Panels,0,6,gauge,GAUGE,DESCRIPTION,24
commercial-industrial,4,PBR / PBU Panels,0,6,coverage,COVERAGE,DESCRIPTION,"36"""
commercial-industrial,4,PBR / PBU Panels,0,6,yield_psi,YIELD (PSI),DESCRIPTION,"50,000"
commercial-industrial,4,PBR / PBU Panels,0,6,weight_per_sq,WEIGHT PER SQ.,DESCRIPTION,109#
commercial-industrial,4,PBR / PBU Panels,0,6,finish,FINISH*,DESCRIPTION,Signature® 200
commercial-industrial,4,PBR / PBU Panels,0,6,price,PRICE,,✓
commercial-industrial,4,PBR / PBU Panels,0,7,gauge,GAUGE,DESCRIPTION,24
commercial-industrial,4,PBR / PBU Panels,0,7,coverage,COVERAGE,DESCRIPTION,"36"""
commercial-industrial,4,PBR / PBU Panels,0,7,yield_psi,YIELD (PSI),DESCRIPTION,"50,000"
commercial-industrial,4,PBR / PBU Panels,0,7,weight_per_sq,WEIGHT PER SQ.,DESCRIPTION,109#
commercial-industrial,4,PBR / PBU Panels,0,7,finish,FINISH*,DESCRIPTION,Signature® 300
commercial-industrial,4,PBR / PBU Panels,0,7,price,PRICE,,✓
commercial-industrial,4,PBR / PBU Panels,0,8,gauge,GAUGE,DESCRIPTION,22
commercial-industrial,4,PBR / PBU Panels,0,8,coverage,COVERAGE,DESCRIPTION,"36"""
commercial-industrial,4,PBR / PBU Panels,0,8,yield_psi,YIELD (PSI),DESCRIPTION,"50,000"
commercial-industrial,4,PBR / PBU Panels,0,8,weight_per_sq,WEIGHT PER SQ.,DESCRIPTION,139#
commercial-industrial,4,PBR / PBU Panels,0,8,finish,FINISH*,DESCRIPTION,Galvalume® Plus &
commercial-industrial,4,PBR / PBU Panels,0,8,price,PRICE,,✓
commercial-industrial,4,PBR / PBU Panels,0,9,gauge,GAUGE,DESCRIPTION,22
commercial-industrial,4,PBR / PBU Panels,0,9,coverage,COVERAGE,DESCRIPTION,"36"""
commercial-industrial,4,PBR / PBU Panels,0,9,yield_psi,YIELD (PSI),DESCRIPTION,"50,000"
commercial-industrial,4,PBR / PBU Panels,0,9,weight_per_sq,WEIGHT PER SQ.,DESCRIPTION,139#
commercial-industrial,4,PBR / PBU Panels,0,9,finish,FINISH*,DESCRIPTION,Signature® 200
commercial-industrial,4,PBR / PBU Panels,0,9,price,PRICE,,Please Inquire
commercial-industrial,4,PBR / PBU Panels,0,10,gauge,GAUGE,DESCRIPTION,"024"" Alum tt"
commercial-industrial,4,PBR / PBU Panels,0,10,coverage,COVERAGE,DESCRIPTION,"36"""
commercial-industrial,4,PBR / PBU Panels,0,10,yield_psi,YIELD (PSI),DESCRIPTION,"18,000"
commercial-industrial,4,PBR / PBU Panels,0,10,weight_per_sq,WEIGHT PER SQ.,DESCRIPTION,41#
commercial-industrial,4,PBR / PBU Panels,0,10,finish,FINISH*,DESCRIPTION,Signature® 200 - Polar White Only
commercial-industrial,4,PBR / PBU Panels,0,10,price,PRICE,,✓
commercial-industrial,6,AVP Panels,0,0,gauge,GAUGE,DESCRIPTION,26
commercial-industrial,6,AVP Panels,0,0,coverage,COVERAGE,DESCRIPTION,"36"""
commercial-industrial,6,AVP Panels,0,0,yield_psi,YIELD (PSI),DESCRIPTION,"80,000"
commercial-industrial,6,AVP Panels,0,0,weight_per_sq,WEIGHT PER SQ.,DESCRIPTION,87#
commercial-industrial,6,AVP Panels,0,0,finish,FINISH*,DESCRIPTION,Galvalume® Plus&
commercial-industrial,6,AVP Panels,0,0,price,PRICE,,✓
commercial-industrial,6,AVP Panels,0,1,gauge,GAUGE,DESCRIPTION,26
commercial-industrial,6,AVP Panels,0,1,coverage,COVERAGE,DESCRIPTION,"36"""
commercial-industrial,6,AVP Panels,0,1,yield_psi,YIELD (PSI),DESCRIPTION,"80,000"
commercial-industrial,6,AVP Panels,0,1,weight_per_sq,WEIGHT PER SQ.,DESCRIPTION,87#
commercial-industrial,6,AVP Panels,0,1,finish,FINISH*,DESCRIPTION,Signature® 200
commercial-industrial,6,AVP Panels,0,1,price,PRICE,,✓
commercial-industrial,6,AVP Panels,0,2,gauge,GAUGE,DESCRIPTION,26
commercial-industrial,6,AVP Panels,0,2,coverage,COVERAGE,DESCRIPTION,"36"""
commercial-industrial,6,AVP Panels,0,2,yield_psi,YIELD (PSI),DESCRIPTION,"80,000"
commercial-industrial,6,AVP Panels,0,2,weight_per_sq,WEIGHT PER SQ.,DESCRIPTION,87#
commercial-industrial,6,AVP Panels,0,2,finish,FINISH*,DESCRIPTION,Signature® 300
commercial-industrial,6,AVP Panels,0,2,price,PRICE,,✓
commercial-industrial,6,AVP Panels,0,3,gauge,GAUGE,DESCRIPTION,24
commercial-industrial,6,AVP Panels,0,3,coverage,COVERAGE,DESCRIPTION,"36"""
commercial-industrial,6,AVP Panels,0,3,yield_psi,YIELD (PSI),DESCRIPTION,"50,000"
commercial-industrial,6,AVP Panels,0,3,weight_per_sq,WEIGHT PER SQ.,DESCRIPTION,1094
commercial-industrial,6,AVP Panels,0,3,finish,FINISH*,DESCRIPTION,Galvalume® Plus&
commercial-industrial,6,AVP Panels,0,3,price,PRICE,,✓
commercial-industrial,6,AVP Panels,0,4,gauge,GAUGE,DESCRIPTION,24
commercial-industrial,6,AVP Panels,0,4,coverage,COVERAGE,DESCRIPTION,"36"""
commercial-industrial,6,AVP Panels,0,4,yield_psi,YIELD (PSI),DESCRIPTION,"50,000"
commercial-industrial,6,AVP Panels,0,4,weight_per_sq,WEIGHT PER SQ.,DESCRIPTION,109#
commercial-industrial,6,AVP Panels,0,4,finish,FINISH*,DESCRIPTION,Signature® 200
commercial-industrial,6,AVP Panels,0,4,price,PRICE,,✓
commercial-industrial,6,AVP Panels,0,5,gauge,GAUGE,DESCRIPTION,24
commercial-industrial,6,AVP Panels,0,5,coverage,COVERAGE,DESCRIPTION,"36"""
commercial-industrial,6,AVP Panels,0,5,yield_psi,YIELD (PSI),DESCRIPTION,"50,000"
commercial-industrial,6,AVP Panels,0,5,weight_per_sq,WEIGHT PER SQ.,DESCRIPTION,109#
commercial-industrial,6,AVP Panels,0,5,finish,FINISH*,DESCRIPTION,Signature® 300
commercial-industrial,6,AVP Panels,0,5,price,PRICE,,✓
commercial-industrial,6,AVP Panels,0,6,gauge,GAUGE,DESCRIPTION,22
commercial-industrial,6,AVP Panels,0,6,coverage,COVERAGE,DESCRIPTION,"36"""
commercial-industrial,6,AVP Panels,0,6,yield_psi,YIELD (PSI),DESCRIPTION,"50,000"
commercial-industrial,6,AVP Panels,0,6,weight_per_sq,WEIGHT PER SQ.,DESCRIPTION,139#
commercial-industrial,6,AVP Panels,0,6,finish,FINISH*,DESCRIPTION,Galvalume® Plus
commercial-industrial,6,AVP Panels,0,6,price,PRICE,,✓
commercial-industrial,6,AVP Panels,0,7,gauge,GAUGE,DESCRIPTION,22
commercial-industrial,6,AVP Panels,0,7,coverage,COVERAGE,DESCRIPTION,"36"""
commercial-industrial,6,AVP Panels,0,7,yield_psi,YIELD (PSI),DESCRIPTION,"50,000"
commercial-industrial,6,AVP Panels,0,7,weight_per_sq,WEIGHT PER SQ.,DESCRIPTION,139#
commercial-industrial,6,AVP Panels,0,7,finish,FINISH*,DESCRIPTION,Signature® 200
commercial-industrial,6,AVP Panels,0,7,price,PRICE,,Please Inquire
commercial-industrial,6,AVP Panels,0,8,gauge,GAUGE,DESCRIPTION,024 Alum tt
commercial-industrial,6,AVP Panels,0,8,coverage,COVERAGE,DESCRIPTION,"36"""
commercial-industrial,6,AVP Panels,0,8,yield_psi,YIELD (PSI),DESCRIPTION,"18,000"
commercial-industrial,6,AVP Panels,0,8,weight_per_sq,WEIGHT PER SQ.,DESCRIPTION,41#
commercial-industrial,6,AVP Panels,0,8,finish,FINISH*,DESCRIPTION,Signature® 200 - Polar White Only
commercial-industrial,6,AVP Panels,0,8,price,PRICE,,✓
commercial-industrial,8,PBR Panel with Drip Stop,0,0,gauge,GAUGE,DESCRIPTION,29
commercial-industrial,8,PBR Panel with Drip Stop,0,0,coverage,COVERAGE,DESCRIPTION,"36"""
commercial-industrial,8,PBR Panel with Drip Stop,0,0,yield_psi,YIELD (PSI),DESCRIPTION,"80,000"
commercial-industrial,8,PBR Panel with Drip Stop,0,0,weight_per_sq,WEIGHT PER SQ.,DESCRIPTION,70#
commercial-industrial,8,PBR Panel with Drip Stop,0,0,finish,FINISH*,DESCRIPTION,Galvalume® Plus &
commercial-industrial,8,PBR Panel with Drip Stop,0,0,price,PRICE,,✓
commercial-industrial,8,PBR Panel with Drip Stop,0,1,gauge,GAUGE,DESCRIPTION,29
commercial-industrial,8,PBR Panel with Drip Stop,0,1,coverage,COVERAGE,DESCRIPTION,"36"""
commercial-industrial,8,PBR Panel with Drip Stop,0,1,yield_psi,YIELD (PSI),DESCRIPTION,"80,000"
commercial-industrial,8,PBR Panel with Drip Stop,0,1,weight_per_sq,WEIGHT PER SQ.,DESCRIPTION,70#
commercial-industrial,8,PBR Panel with Drip Stop,0,1,finish,FINISH*,DESCRIPTION,Signature® 200
commercial-industrial,8,PBR Panel with Drip Stop,0,1,price,PRICE,,✓
commercial-industrial,8,PBR Panel with Drip Stop,0,2,gauge,GAUGE,DESCRIPTION,26
commercial-industrial,8,PBR Panel with Drip Stop,0,2,coverage,COVERAGE,DESCRIPTION,"36"""
commercial-industrial,8,PBR Panel with Drip Stop,0,2,yield_psi,YIELD (PSI),DESCRIPTION,"80,000"
commercial-industrial,8,PBR Panel with Drip Stop,0,2,weight_per_sq,WEIGHT PER SQ.,DESCRIPTION,87#
commercial-industrial,8,PBR Panel with Drip Stop,0,2,finish,FINISH*,DESCRIPTION,Galvalume® Plus &
commercial-industrial,8,PBR Panel with Drip Stop,0,2,price,PRICE,,✓
commercial-industrial,8,PBR Panel with Drip Stop,0,3,gauge,GAUGE,DESCRIPTION,26
commercial-industrial,8,PBR Panel with Drip Stop,0,3,coverage,COVERAGE,DESCRIPTION,"36"""
commercial-industrial,8,PBR Panel with Drip Stop,0,3,yield_psi,YIELD (PSI),DESCRIPTION,"80,000"
commercial-industrial,8,PBR Panel with Drip Stop,0,3,weight_per_sq,WEIGHT PER SQ.,DESCRIPTION,87#
commercial-industrial,8,PBR Panel with Drip Stop,0,3,finish,FINISH*,DESCRIPTION,Signature® 200
commercial-industrial,8,PBR Panel with Drip Stop,0,3,price,PRICE,,✓
commercial-industrial,8,PBR Panel with Drip Stop,0,4,gauge,GAUGE,DESCRIPTION,26
commercial-industrial,8,PBR Panel with Drip Stop,0,4,coverage,COVERAGE,DESCRIPTION,"36"""
commercial-industrial,8,PBR Panel with Drip Stop,0,4,yield_psi,YIELD (PSI),DESCRIPTION,"80,000"
commercial-industrial,8,PBR Panel with Drip Stop,0,4,weight_per_sq,WEIGHT PER SQ.,DESCRIPTION,87#
commercial-industrial,8,PBR Panel with Drip Stop,0,4,finish,FINISH*,DESCRIPTION,Signature® 300
commercial-industrial,8,PBR Panel with Drip Stop,0,4,price,PRICE,,✓
commercial-industrial,8,PBR Panel with Drip Stop,0,5,gauge,GAUGE,DESCRIPTION,24
commercial-industrial,8,PBR Panel with Drip Stop,0,5,coverage,COVERAGE,DESCRIPTION,"36"""
commercial-industrial,8,PBR Panel with Drip Stop,0,5,yield_psi,YIELD (PSI),DESCRIPTION,"50,000"
commercial-industrial,8,PBR Panel with Drip Stop,0,5,weight_per_sq,WEIGHT PER SQ.,DESCRIPTION,109#
commercial-industrial,8,PBR Panel with Drip Stop,0,5,finish,FINISH*,DESCRIPTION,Galvalume® Plus &
commercial-industrial,8,PBR Panel with Drip Stop,0,5,price,PRICE,,✓
commercial-industrial,8,PBR Panel with Drip Stop,0,6,gauge,GAUGE,DESCRIPTION,24
commercial-industrial,8,PBR Panel with Drip Stop,0,6,coverage,COVERAGE,DESCRIPTION,"36"""
commercial-industrial,8,PBR Panel with Drip Stop,0,6,yield_psi,YIELD (PSI),DESCRIPTION,"50,000"
commercial-industrial,8,PBR Panel with Drip Stop,0,6,weight_per_sq,WEIGHT PER SQ.,DESCRIPTION,109#
commercial-industrial,8,PBR Panel with Drip Stop,0,6,finish,FINISH*,DESCRIPTION,Signature® 200
commercial-industrial,8,PBR Panel with Drip Stop,0,6,price,PRICE,,✓
commercial-industrial,10,PBC / PBD Panels,0,0,gauge,GAUGE,DESCRIPTION,29
commercial-industrial,10,PBC / PBD Panels,0,0,coverage,COVERAGE,DESCRIPTION,"32"""
commercial-industrial,10,PBC / PBD Panels,0,0,yield_psi,YIELD (PSI),DESCRIPTION,"80,000"
commercial-industrial,10,PBC / PBD Panels,0,0,weight_per_sq,WEIGHT PER SQ.,DESCRIPTION,78#
commercial-industrial,10,PBC / PBD Panels,0,0,finish,FINISH*,DESCRIPTION,Galvalume® Plus &
commercial-industrial,10,PBC / PBD Panels,0,0,price,PRICE,,✓
commercial-industrial,10,PBC / PBD Panels,0,1,gauge,GAUGE,DESCRIPTION,29
commercial-industrial,10,PBC / PBD Panels,0,1,coverage,COVERAGE,DESCRIPTION,"32"""
commercial-industrial,10,PBC / PBD Panels,0,1,yield_psi,YIELD (PSI),DESCRIPTION,"80,000"
commercial-industrial,10,PBC / PBD Panels,0,1,weight_per_sq,WEIGHT PER SQ.,DESCRIPTION,78#
commercial-industrial,10,PBC / PBD Panels,0,1,finish,FINISH*,DESCRIPTION,Signature® 200
commercial-industrial,10,PBC / PBD Panels,0,1,price,PRICE,,✓
commercial-industrial,10,PBC / PBD Panels,0,2,gauge,GAUGE,DESCRIPTION,29
commercial-industrial,10,PBC / PBD Panels,0,2,coverage,COVERAGE,DESCRIPTION,"32"""
commercial-industrial,10,PBC / PBD Panels,0,2,yield_psi,YIELD (PSI),DESCRIPTION,"80,000"
commercial-industrial,10,PBC / PBD Panels,0,2,weight_per_sq,WEIGHT PER SQ.,DESCRIPTION,83#
commercial-industrial,10,PBC / PBD Panels,0,2,finish,FINISH*,DESCRIPTION,Galvanized
commercial-industrial,10,PBC / PBD Panels,0,2,price,PRICE,,Please Inquire
commercial-industrial,10,PBC / PBD Panels,0,3,gauge,GAUGE,DESCRIPTION,26
commercial-industrial,10,PBC / PBD Panels,0,3,coverage,COVERAGE,DESCRIPTION,"32"""
commercial-industrial,10,PBC / PBD Panels,0,3,yield_psi,YIELD (PSI),DESCRIPTION,"80,000"
commercial-industrial,10,PBC / PBD Panels,0,3,weight_per_sq,WEIGHT PER SQ.,DESCRIPTION,98#
commercial-industrial,10,PBC / PBD Panels,0,3,finish,FINISH*,DESCRIPTION,Galvalume® Plus &
commercial-industrial,10,PBC / PBD Panels,0,3,price,PRICE,,✓
commercial-industrial,10,PBC / PBD Panels,0,4,gauge,GAUGE,DESCRIPTION,26
commercial-industrial,10,PBC / PBD Panels,0,4,coverage,COVERAGE,DESCRIPTION,"32"""
commercial-industrial,10,PBC / PBD Panels,0,4,yield_psi,YIELD (PSI),DESCRIPTION,"80,000"
commercial-industrial,10,PBC / PBD Panels,0,4,weight_per_sq,WEIGHT PER SQ.,DESCRIPTION,98#
commercial-industrial,10,PBC / PBD Panels,0,4,finish,FINISH*,DESCRIPTION,Signature® 200
commercial-industrial,10,PBC / PBD Panels,0,4,price,PRICE,,✓
commercial-industrial,10,PBC / PBD Panels,0,5,gauge,GAUGE,DESCRIPTION,26
commercial-industrial,10,PBC / PBD Panels,0,5,coverage,COVERAGE,DESCRIPTION,"32"""
commercial-industrial,10,PBC / PBD Panels,0,5,yield_psi,YIELD (PSI),DESCRIPTION,"80,000"
commercial-industrial,10,PBC / PBD Panels,0,5,weight_per_sq,WEIGHT PER SQ.,DESCRIPTION,98#
commercial-industrial,10,PBC / PBD Panels,0,5,finish,FINISH*,DESCRIPTION,Signature® 300
commercial-industrial,10,PBC / PBD Panels,0,5,price,PRICE,,✓
commercial-industrial,10,PBC / PBD Panels,0,6,gauge,GAUGE,DESCRIPTION,24
commercial-industrial,10,PBC / PBD Panels,0,6,coverage,COVERAGE,DESCRIPTION,"32"""
commercial-industrial,10,PBC / PBD Panels,0,6,yield_psi,YIELD (PSI),DESCRIPTION,"50,000"
commercial-industrial,10,PBC / PBD Panels,0,6,weight_per_sq,WEIGHT PER SQ.,DESCRIPTION,123#
commercial-industrial,10,PBC / PBD Panels,0,6,finish,FINISH*,DESCRIPTION,Galvalume® Plus &
commercial-industrial,10,PBC / PBD Panels,0,6,price,PRICE,,✓
commercial-industrial,10,PBC / PBD Panels,0,7,gauge,GAUGE,DESCRIPTION,24
commercial-industrial,10,PBC / PBD Panels,0,7,coverage,COVERAGE,DESCRIPTION,"32"""
commercial-industrial,10,PBC / PBD Panels,0,7,yield_psi,YIELD (PSI),DESCRIPTION,"50,000"
commercial-industrial,10,PBC / PBD Panels,0,7,weight_per_sq,WEIGHT PER SQ.,DESCRIPTION,123#
commercial-industrial,10,PBC / PBD Panels,0,7,finish,FINISH*,DESCRIPTION,Signature® 200
commercial-industrial,10,PBC / PBD Panels,0,7,price,PRICE,,✓
commercial-industrial,10,PBC / PBD Panels,0,8,gauge,GAUGE,DESCRIPTION,24
commercial-industrial,10,PBC / PBD Panels,0,8,coverage,COVERAGE,DESCRIPTION,"37"""
commercial-industrial,10,PBC / PBD Panels,0,8,yield_psi,YIELD (PSI),DESCRIPTION,"50,000"
commercial-industrial,10,PBC / PBD Panels,0,8,weight_per_sq,WEIGHT PER SQ.,DESCRIPTION,123#
commercial-industrial,10,PBC / PBD Panels,0,8,finish,FINISH*,DESCRIPTION,Signature® 300
commercial-industrial,10,PBC / PBD Panels,0,8,price,PRICE,,✓
commercial-industrial,10,PBC / PBD Panels,0,9,gauge,GAUGE,DESCRIPTION,22
commercial-industrial,10,PBC / PBD Panels,0,9,coverage,COVERAGE,DESCRIPTION,"32"""
commercial-industrial,10,PBC / PBD Panels,0,9,yield_psi,YIELD (PSI),DESCRIPTION,"50,000"
commercial-industrial,10,PBC / PBD Panels,0,9,weight_per_sq,WEIGHT PER SQ.,DESCRIPTION,156#
commercial-industrial,10,PBC / PBD Panels,0,9,finish,FINISH*,DESCRIPTION,Galvalume® Plus &
commercial-industrial,10,PBC / PBD Panels,0,9,price,PRICE,,✓
commercial-industrial,10,PBC / PBD Panels,0,10,gauge,GAUGE,DESCRIPTION,22
commercial-industrial,10,PBC / PBD Panels,0,10,coverage,COVERAGE,DESCRIPTION,"32"""
commercial-industrial,10,PBC / PBD Panels,0,10,yield_psi,YIELD (PSI),DESCRIPTION,"50,000"
commercial-industrial,10,PBC / PBD Panels,0,10,weight_per_sq,WEIGHT PER SQ.,DESCRIPTION,156#
commercial-industrial,10,PBC / PBD Panels,0,10,finish,FINISH*,DESCRIPTION,Signature® 200
commercial-industrial,10,PBC / PBD Panels,0,10,price,PRICE,,Please Inquire
commercial-industrial,10,PBC / PBD Panels,0,11,gauge,GAUGE,DESCRIPTION,"024"" Alum tt"
commercial-industrial,10,PBC / PBD Panels,0,11,coverage,COVERAGE,DESCRIPTION,"32"""
commercial-industrial,10,PBC / PBD Panels,0,11,yield_psi,YIELD (PSI),DESCRIPTION,"18,000"
commercial-industrial,10,PBC / PBD Panels,0,11,weight_per_sq,WEIGHT PER SQ.,DESCRIPTION,40#
commercial-industrial,10,PBC / PBD Panels,0,11,finish,FINISH*,DESCRIPTION,Signature® 200 - Polar White Only
commercial-industrial,10,PBC / PBD Panels,0,11,price,PRICE,,✓
commercial-industrial,12,7.2 Panel,0,0,gauge,GAUGE,DESCRIPTION,29
commercial-industrial,12,7.2 Panel,0,0,coverage,COVERAGE,DESCRIPTION,"36"""
commercial-industrial,12,7.2 Panel,0,0,yield_psi,YIELD (PSI),DESCRIPTION,"80,000"
commercial-industrial,12,7.2 Panel,0,0,weight_per_sq,WEIGHT PER SQ.,DESCRIPTION,724
commercial-industrial,12,7.2 Panel,0,0,finish,FINISH+,DESCRIPTION,Galvalume® Plus &
commercial-industrial,12,7.2 Panel,0,0,price,PRICE,,✓
commercial-industrial,12,7.2 Panel,0,1,gauge,GAUGE,DESCRIPTION,29
commercial-industrial,12,7.2 Panel,0,1,coverage,COVERAGE,DESCRIPTION,"36"""
commercial-industrial,12,7.2 Panel,0,1,yield_psi,YIELD (PSI),DESCRIPTION,"80,000"
commercial-industrial,12,7.2 Panel,0,1,weight_per_sq,WEIGHT PER SQ.,DESCRIPTION,724
commercial-industrial,12,7.2 Panel,0,1,finish,FINISH+,DESCRIPTION,Signature® 200
commercial-industrial,12,7.2 Panel,0,1,price,PRICE,,✓
commercial-industrial,12,7.2 Panel,0,2,gauge,GAUGE,DESCRIPTION,26
commercial-industrial,12,7.2 Panel,0,2,coverage,COVERAGE,DESCRIPTION,"36"""
commercial-industrial,12,7.2 Panel,0,2,yield_psi,YIELD (PSI),DESCRIPTION,"80,000"
commercial-industrial,12,7.2 Panel,0,2,weight_per_sq,WEIGHT PER SQ.,DESCRIPTION,96#
commercial-industrial,12,7.2 Panel,0,2,finish,FINISH+,DESCRIPTION,Galvalume® Plus &
commercial-industrial,12,7.2 Panel,0,2,price,PRICE,,✓
commercial-industrial,12,7.2 Panel,0,3,gauge,GAUGE,DESCRIPTION,26
commercial-industrial,12,7.2 Panel,0,3,coverage,COVERAGE,DESCRIPTION,"36"""
commercial-industrial,12,7.2 Panel,0,3,yield_psi,YIELD (PSI),DESCRIPTION,"80,000"
commercial-industrial,12,7.2 Panel,0,3,weight_per_sq,WEIGHT PER SQ.,DESCRIPTION,90#
commercial-industrial,12,7.2 Panel,0,3,finish,FINISH+,DESCRIPTION,Signature® 200
commercial-industrial,12,7.2 Panel,0,3,price,PRICE,,✓
commercial-industrial,12,7.2 Panel,0,4,gauge,GAUGE,DESCRIPTION,24
commercial-industrial,12,7.2 Panel,0,4,coverage,COVERAGE,DESCRIPTION,"36"""
commercial-industrial,12,7.2 Panel,0,4,yield_psi,YIELD (PSI),DESCRIPTION,"50,000"
commercial-industrial,12,7.2 Panel,0,4,weight_per_sq,WEIGHT PER SQ.,DESCRIPTION,118#
commercial-industrial,12,7.2 Panel,0,4,finish,FINISH+,DESCRIPTION,Galvalume® Plus &
commercial-industrial,12,7.2 Panel,0,4,price,PRICE,,✓
commercial-industrial,12,7.2 Panel,0,5,gauge,GAUGE,DESCRIPTION,24
commercial-industrial,12,7.2 Panel,0,5,coverage,COVERAGE,DESCRIPTION,"36"""
commercial-industrial,12,7.2 Panel,0,5,yield_psi,YIELD (PSI),DESCRIPTION,"50,000"
commercial-industrial,12,7.2 Panel,0,5,weight_per_sq,WEIGHT PER SQ.,DESCRIPTION,118#
commercial-industrial,12,7.2 Panel,0,5,finish,FINISH+,DESCRIPTION,Signature® 200
commercial-industrial,12,7.2 Panel,0,5,price,PRICE,,✓
commercial-industrial,12,7.2 Panel,0,6,gauge,GAUGE,DESCRIPTION,24
commercial-industrial,12,7.2 Panel,0,6,coverage,COVERAGE,DESCRIPTION,"36"""
commercial-industrial,12,7.2 Panel,0,6,yield_psi,YIELD (PSI),DESCRIPTION,"50,000"
commercial-industrial,12,7.2 Panel,0,6,weight_per_sq,WEIGHT PER SQ.,DESCRIPTION,118#
commercial-industrial,12,7.2 Panel,0,6,finish,FINISH+,DESCRIPTION,Signature® 300
commercial-industrial,12,7.2 Panel,0,6,price,PRICE,,✓
commercial-industrial,12,7.2 Panel,0,7,gauge,GAUGE,DESCRIPTION,22
commercial-industrial,12,7.2 Panel,0,7,coverage,COVERAGE,DESCRIPTION,"36"""
commercial-industrial,12,7.2 Panel,0,7,yield_psi,YIELD (PSI),DESCRIPTION,"50,000"
commercial-industrial,12,7.2 Panel,0,7,weight_per_sq,WEIGHT PER SQ.,DESCRIPTION,146#
commercial-industrial,12,7.2 Panel,0,7,finish,FINISH+,DESCRIPTION,Galvalume® Plus &
commercial-industrial,12,7.2 Panel,0,7,price,PRICE,,✓
commercial-industrial,12,7.2 Panel,0,8,gauge,GAUGE,DESCRIPTION,22
commercial-industrial,12,7.2 Panel,0,8,coverage,COVERAGE,DESCRIPTION,"36"""
commercial-industrial,12,7.2 Panel,0,8,yield_psi,YIELD (PSI),DESCRIPTION,"50,000"
commercial-industrial,12,7.2 Panel,0,8,weight_per_sq,WEIGHT PER SQ.,DESCRIPTION,146#
